Weapon Class,Base Weapon,Weapon Name,ID,sortId,Physical Graph,Magic Graph,Fire Graph,Lightning Graph,Holy Graph,Poison Graph,Bleed Graph,Sleep Graph,Madness Graph,Base Str Scale,Base Dex Scale,Base Int Scale,Base Fth Scale, Base Arc Scale,reinforceTypeId
Spear,Celebrant's Rib-Rake,Celebrant's Cold Rib-Rake,16060900,2608011,0,4,0,0,0,6,6,6,6,18,51,30,0,0,900
Spear,Celebrant's Rib-Rake,Celebrant's Poison Rib-Rake,16061000,2608009,0,0,0,0,0,6,6,6,6,18,51,0,0,30,1000
Spear,Celebrant's Rib-Rake,Celebrant's Blood Rib-Rake,16061100,2608010,0,0,0,0,0,6,6,6,6,18,51,0,0,30,1100
Spear,Celebrant's Rib-Rake,Celebrant's Occult Rib-Rake,16061200,2608012,7,0,0,0,0,6,6,6,6,8,22,0,0,65,1200
Spear,Torchpole,Torchpole,16080000,2609000,0,0,4,0,0,6,6,6,6,41,41,0,0,0,0
Spear,Inquisitor's Girandole,Inquisitor's Girandole,16130000,2610000,0,0,4,0,0,6,6,6,6,35,35,0,50,0,2200
Spear,Crystal Spear,Crystal Spear,16020000,2611000,0,4,0,0,0,6,6,6,6,21,51,20,0,0,2200
Spear,Rotten Crystal Spear,Rotten Crystal Spear,16160000,2612000,0,4,0,0,0,6,6,6,6,21,51,20,0,0,2200
Spear,Cleanrot Spear,Cleanrot Spear,16040000,2613000,0,0,0,0,4,6,6,6,6,35,35,0,25,0,2200
Spear,Death Ritual Spear,Death Ritual Spear,16120000,2614000,0,4,0,0,0,6,6,6,6,23,53,30,0,0,2200
Spear,Bolt of Gransax,Bolt of Gransax,16090000,2615000,0,0,0,4,0,6,6,6,6,30,40,0,0,0,2200
Great Spear,Lance,Lance,17060000,2700000,0,0,0,0,0,6,6,6,6,50,40,0,0,0,0
Great Spear,Lance,Heavy Lance,17060100,2700001,1,0,0,0,0,6,6,6,6,52,0,0,0,0,100
Great Spear,Lance,Keen Lance,17060200,2700002,2,0,0,0,0,6,6,6,6,18,47,0,0,0,200
Great Spear,Lance,Quality Lance,17060300,2700003,8,0,0,0,0,6,6,6,6,61,61,0,0,0,300
Great Spear,Lance,Fire Lance,17060400,2700005,0,0,4,0,0,6,6,6,6,39,9,0,0,0,400
Great Spear,Lance,Flame Art Lance,17060500,2700006,0,0,4,0,0,6,6,6,6,10,8,0,46,0,500
Great Spear,Lance,Lightning Lance,17060600,2700007,0,0,0,4,0,6,6,6,6,9,39,0,0,0,600
Great Spear,Lance,Sacred Lance,17060700,2700008,0,0,0,0,4,6,6,6,6,10,8,0,46,0,700
Great Spear,Lance,Magic Lance,17060800,2700004,0,4,0,0,0,6,6,6,6,10,8,45,0,0,800
Great Spear,Lance,Cold Lance,17060900,2700011,0,4,0,0,0,6,6,6,6,45,36,45,0,0,900
Great Spear,Lance,Poison Lance,17061000,2700009,0,0,0,0,0,6,6,6,6,45,36,0,0,30,1000
Great Spear,Lance,Bloody Lance,17061100,2700010,0,0,0,0,0,6,6,6,6,45,36,0,0,30,1100
Great Spear,Lance,Occult Lance,17061200,2700012,7,0,0,0,0,6,6,6,6,20,16,0,0,76,1200
Great Spear,Treespear,Treespear,17070000,2701000,0,0,0,0,4,6,6,6,6,25,44,0,30,0,0
Great Spear,Serpent-Hunter,Serpent-Hunter,17030000,2702000,0,0,0,0,0,6,6,6,6,95,5,0,0,0,2200
Great Spear,Siluria's Tree,Siluria's Tree,17020000,2703000,0,0,0,0,4,6,6,6,6,58,15,0,45,0,2200
Great Spear,Vyke's War Spear,Vyke's War Spear,17050000,2704000,0,0,4,0,0,6,6,6,6,20,60,0,40,0,2200
Great Spear,Mohgwyn's Sacred Spear,Mohgwyn's Sacred Spear,17010000,2705000,7,0,4,0,0,6,6,6,6,40,15,0,0,40,2200
Halberd,Halberd,Halberd,18000000,2800000,0,0,0,0,0,6,6,6,6,54,38,0,0,0,0
Halberd,Halberd,Heavy Halberd,18000100,2800001,1,0,0,0,0,6,6,6,6,54,0,0,0,0,100
Halberd,Halberd,Keen Halberd,18000200,2800002,2,0,0,0,0,6,6,6,6,18,49,0,0,0,200
Halberd,Halberd,Quality Halberd,18000300,2800003,8,0,0,0,0,6,6,6,6,59,59,0,0,0,300
Halberd,Halberd,Fire Halberd,18000400,2800005,0,0,4,0,0,6,6,6,6,38,9,0,0,0,400
Halberd,Halberd,Flame Art Halberd,18000500,2800006,0,0,4,0,0,6,6,6,6,10,7,0,44,0,500
Halberd,Halberd,Lightning Halberd,18000600,2800007,0,0,0,4,0,6,6,6,6,9,38,0,0,0,600
Halberd,Halberd,Sacred Halberd,18000700,2800008,0,0,0,0,4,6,6,6,6,10,7,0,44,0,700
Halberd,Halberd,Magic Halberd,18000800,2800004,0,4,0,0,0,6,6,6,6,10,7,44,0,0,800
Halberd,Halberd,Cold Halberd,18000900,2800011,0,4,0,0,0,6,6,6,6,48,34,36,0,0,900
Halberd,Halberd,Poison Halberd,18001000,2800009,0,0,0,0,0,6,6,6,6,51,36,0,0,30,1000
Halberd,Halberd,Blood Halberd,18001100,2800010,0,0,0,0,0,6,6,6,6,51,36,0,0,30,1100
Halberd,Halberd,Occult Halberd,18001200,2800012,7,0,0,0,0,6,6,6,6,21,15,0,0,78,1200
Halberd,Banished Knight's Halberd,Banished Knight's Halberd,18030000,2801000,0,0,0,0,0,6,6,6,6,40,52,0,0,0,0
Halberd,Banished Knight's Halberd,Banished Knight's Heavy Halberd,18030100,2801001,1,0,0,0,0,6,6,6,6,53,0,0,0,0,100
Halberd,Banished Knight's Halberd,Banished Knight's Keen Halberd,18030200,2801002,2,0,0,0,0,6,6,6,6,18,49,0,0,0,200
Halberd,Banished Knight's Halberd,Banished Knight's Quality Halberd,18030300,2801003,8,0,0,0,0,6,6,6,6,60,60,0,0,0,300
Halberd,Banished Knight's Halberd,Banished Knight's Fire Halberd,18030400,2801005,0,0,4,0,0,6,6,6,6,40,9,0,0,0,400
Halberd,Banished Knight's Halberd,Banished Knight's Flame Art Halberd,18030500,2801006,0,0,4,0,0,6,6,6,6,8,10,0,47,0,500
Halberd,Banished Knight's Halberd,Banished Knight's Lightning Halberd,18030600,2801007,0,0,0,4,0,6,6,6,6,9,40,0,0,0,600
Halberd,Banished Knight's Halberd,Banished Knight's Sacred Halberd,18030700,2801008,0,0,0,0,4,6,6,6,6,8,10,0,47,0,700
Halberd,Banished Knight's Halberd,Banished Knight's Magic Halberd,18030800,2801004,0,4,0,0,0,6,6,6,6,8,10,46,0,0,800
Halberd,Banished Knight's Halberd,Banished Knight's Cold Halberd,18030900,2801011,0,4,0,0,0,6,6,6,6,36,46,46,0,0,900
Halberd,Banished Knight's Halberd,Banished Knight's Poison Halberd,18031000,2801009,0,0,0,0,0,6,6,6,6,38,49,0,0,30,1000
Halberd,Banished Knight's Halberd,Banished Knight's Blood Halberd,18031100,2801010,0,0,0,0,0,6,6,6,6,38,49,0,0,30,1100
Halberd,Banished Knight's Halberd,Banished Knight's Occult Halberd,18031200,2801012,7,0,0,0,0,6,6,6,6,16,20,0,0,78,1200
Halberd,Lucerne,Lucerne,18020000,2802000,0,0,0,0,0,6,6,6,6,30,60,0,0,0,0
Halberd,Lucerne,Heavy Lucerne,18020100,2802001,1,0,0,0,0,6,6,6,6,52,0,0,0,0,100
Halberd,Lucerne,Keen Lucerne,18020200,2802002,2,0,0,0,0,6,6,6,6,18,65,0,0,0,5000
Halberd,Lucerne,Quality Lucerne,18020300,2802003,8,0,0,0,0,6,6,6,6,59,59,0,0,0,300
Halberd,Lucerne,Fire Lucerne,18020400,2802005,0,0,4,0,0,6,6,6,6,37,9,0,0,0,400
Halberd,Lucerne,Flame Art Lucerne,18020500,2802006,0,0,4,0,0,6,6,6,6,6,12,0,43,0,500
Halberd,Lucerne,Lightning Lucerne,18020600,2802007,0,0,0,4,0,6,6,6,6,9,37,0,0,0,600
Halberd,Lucerne,Sacred Lucerne,18020700,2802008,0,0,0,0,4,6,6,6,6,6,12,0,43,0,700
Halberd,Lucerne,Magic Lucerne,18020800,2802004,0,4,0,0,0,6,6,6,6,6,12,43,0,0,800
Halberd,Lucerne,Cold Lucerne,18020900,2802011,0,4,0,0,0,6,6,6,6,27,54,36,0,0,900
Halberd,Lucerne,Poison Lucerne,18021000,2802009,0,0,0,0,0,6,6,6,6,28,57,0,0,30,1000
Halberd,Lucerne,Blood Lucerne,18021100,2802010,0,0,0,0,0,6,6,6,6,28,57,0,0,30,1100
Halberd,Lucerne,Occult Lucerne,18021200,2802012,7,0,0,0,0,6,6,6,6,12,24,0,0,76,1200
Halberd,Glaive,Glaive,18090000,2803000,0,0,0,0,0,6,6,6,6,45,43,0,0,0,0
Halberd,Glaive,Heavy Glaive,18090100,2803001,1,0,0,0,0,6,6,6,6,51,0,0,0,0,100
Halberd,Glaive,Keen Glaive,18090200,2803002,2,0,0,0,0,6,6,6,6,17,47,0,0,0,200
Halberd,Glaive,Quality Glaive,18090300,2803003,8,0,0,0,0,6,6,6,6,59,59,0,0,0,300
Halberd,Glaive,Fire Glaive,18090400,2803005,0,0,4,0,0,6,6,6,6,39,8,0,0,0,400
Halberd,Glaive,Flame Art Glaive,18090500,2803006,0,0,4,0,0,6,6,6,6,9,8,0,45,0,500
Halberd,Glaive,Lightning Glaive,18090600,2803007,0,0,0,4,0,6,6,6,6,8,39,0,0,0,600
Halberd,Glaive,Sacred Glaive,18090700,2803008,0,0,0,0,4,6,6,6,6,9,8,0,45,0,700
Halberd,Glaive,Magic Glaive,18090800,2803004,0,4,0,0,0,6,6,6,6,9,8,44,0,0,800
Halberd,Glaive,Cold Glaive,18090900,2803011,0,4,0,0,0,6,6,6,6,40,38,39,0,0,900
Halberd,Glaive,Poison Glaive,18091000,2803009,0,0,0,0,0,6,6,6,6,42,40,0,0,30,1000
Halberd,Glaive,Blood Glaive,18091100,2803010,0,0,0,0,0,6,6,6,6,42,40,0,0,30,1100
Halberd,Glaive,Occult Glaive,18091200,2803012,7,0,0,0,0,6,6,6,6,18,17,0,0,74,1200
Halberd,Vulgar Militia Shotel,Vulgar Militia Shotel,18130000,2804000,0,0,0,0,0,6,6,6,6,10,80,0,0,0,0
Halberd,Vulgar Militia Shotel,Heavy Vulgar Militia Shotel,18130100,2804001,1,0,0,0,0,6,6,6,6,55,0,0,0,0,100
Halberd,Vulgar Militia Shotel,Keen Vulgar Militia Shotel,18130200,2804002,2,0,0,0,0,6,6,6,6,18,69,0,0,0,5000
Halberd,Vulgar Militia Shotel,Quality Vulgar Militia Shotel,18130300,2804003,8,0,0,0,0,6,6,6,6,62,62,0,0,0,300
Halberd,Vulgar Militia Shotel,Fire Vulgar Militia Shotel,18130400,2804005,0,0,4,0,0,6,6,6,6,45,9,0,0,0,400
Halberd,Vulgar Militia Shotel,Flame Art Vulgar Militia Shotel,18130500,2804006,0,0,4,0,0,6,6,6,6,5,16,0,54,0,500
Halberd,Vulgar Militia Shotel,Lightning Vulgar Militia Shotel,18130600,2804007,0,0,0,4,0,6,6,6,6,9,45,0,0,0,600
Halberd,Vulgar Militia Shotel,Sacred Vulgar Militia Shotel,18130700,2804008,0,0,0,0,4,6,6,6,6,5,16,0,54,0,700
Halberd,Vulgar Militia Shotel,Magic Vulgar Militia Shotel,18130800,2804004,0,4,0,0,0,6,6,6,6,5,16,54,0,0,800
Halberd,Vulgar Militia Shotel,Cold Vulgar Militia Shotel,18130900,2804011,0,4,0,0,0,6,6,6,6,9,72,36,0,0,900
Halberd,Vulgar Militia Shotel,Poison Vulgar Militia Shotel,18131000,2804009,0,0,0,0,0,6,6,6,6,9,76,0,0,30,1000
Halberd,Vulgar Militia Shotel,Blood Vulgar Militia Shotel,18131100,2804010,0,0,0,0,0,6,6,6,6,9,76,0,0,30,1100
Halberd,Vulgar Militia Shotel,Occult Vulgar Militia Shotel,18131200,2804012,7,0,0,0,0,6,6,6,6,4,32,0,0,76,1200
Halberd,Vulgar Militia Saw,Vulgar Militia Saw,18070000,2805000,0,0,0,0,0,6,6,6,6,35,56,0,0,0,0
Halberd,Vulgar Militia Saw,Heavy Vulgar Militia Saw,18070100,2805001,1,0,0,0,0,6,6,6,6,53,0,0,0,0,100
Halberd,Vulgar Militia Saw,Keen Vulgar Militia Saw,18070200,2805002,2,0,0,0,0,6,6,6,6,18,49,0,0,0,200
Halberd,Vulgar Militia Saw,Quality Vulgar Militia Saw,18070300,2805003,8,0,0,0,0,6,6,6,6,60,60,0,0,0,300
Halberd,Vulgar Militia Saw,Fire Vulgar Militia Saw,18070400,2805005,0,0,4,0,0,6,6,6,6,40,9,0,0,0,400
Halberd,Vulgar Militia Saw,Flame Art Vulgar Militia Saw,18070500,2805006,0,0,4,0,0,6,6,6,6,7,11,0,50,0,500
Halberd,Vulgar Militia Saw,Lightning Vulgar Militia Saw,18070600,2805007,0,0,0,4,0,6,6,6,6,9,40,0,0,0,600
Halberd,Vulgar Militia Saw,Sacred Vulgar Militia Saw,18070700,2805008,0,0,0,0,4,6,6,6,6,7,11,0,50,0,700
Halberd,Vulgar Militia Saw,Magic Vulgar Militia Saw,18070800,2805004,0,4,0,0,0,6,6,6,6,7,11,48,0,0,800
Halberd,Vulgar Militia Saw,Cold Vulgar Militia Saw,18070900,2805011,0,4,0,0,0,6,6,6,6,31,50,40,0,0,900
Halberd,Vulgar Militia Saw,Poison Vulgar Militia Saw,18071000,2805009,0,0,0,0,0,6,6,6,6,33,53,0,0,30,1000
Halberd,Vulgar Militia Saw,Blood Vulgar Militia Saw,18071100,2805010,0,0,0,0,0,6,6,6,6,33,53,0,0,30,1100
Halberd,Vulgar Militia Saw,Occult Vulgar Militia Saw,18071200,2805012,7,0,0,0,0,6,6,6,6,14,22,0,0,77,1200
Halberd,Guardian's Swordspear,Guardian's Swordspear,18110000,2806000,0,0,0,0,0,6,6,6,6,5,64,0,0,0,0
Halberd,Guardian's Swordspear,Guardian's Heavy Swordspear,18110100,2806001,1,0,0,0,0,6,6,6,6,44,0,0,0,0,100
Halberd,Guardian's Swordspear,Guardian's Keen Swordspear,18110200,2806002,2,0,0,0,0,6,6,6,6,0,60,0,0,0,200
Halberd,Guardian's Swordspear,Guardian's Quality Swordspear,18110300,2806003,8,0,0,0,0,6,6,6,6,51,51,0,0,0,300
Halberd,Guardian's Swordspear,Guardian's Fire Swordspear,18110400,2806005,0,0,4,0,0,6,6,6,6,34,6,0,0,0,400
Halberd,Guardian's Swordspear,Guardian's Flame Art Swordspear,18110500,2806006,0,0,4,0,0,6,6,6,6,4,12,0,36,0,500
Halberd,Guardian's Swordspear,Guardian's Lightning Swordspear,18110600,2806007,0,0,0,4,0,6,6,6,6,6,34,0,0,0,600
Halberd,Guardian's Swordspear,Guardian's Sacred Swordspear,18110700,2806008,0,0,0,0,4,6,6,6,6,4,12,0,36,0,700
Halberd,Guardian's Swordspear,Guardian's Magic Swordspear,18110800,2806004,0,4,0,0,0,6,6,6,6,4,12,37,0,0,800
Halberd,Guardian's Swordspear,Guardian's Cold Swordspear,18110900,2806011,0,4,0,0,0,6,6,6,6,4,57,27,0,0,900
Halberd,Guardian's Swordspear,Guardian's Poison Swordspear,18111000,2806009,0,0,0,0,0,6,6,6,6,4,60,0,0,30,1000
Halberd,Guardian's Swordspear,Guardian's Blood Swordspear,18111100,2806010,0,0,0,0,0,6,6,6,6,4,60,0,0,30,1100
Halberd,Guardian's Swordspear,Guardian's Occult Swordspear,18111200,2806012,7,0,0,0,0,6,6,6,6,4,25,0,0,58,1200
Halberd,Gargoyle's Halberd,Gargoyle's Halberd,18150000,2807000,0,0,0,0,0,6,6,6,6,74,10,0,0,0,0
Halberd,Gargoyle's Halberd,Gargoyle's Heavy Halberd,18150100,2807001,1,0,0,0,0,6,6,6,6,70,0,0,0,0,6000
Halberd,Gargoyle's Halberd,Gargoyle's Keen Halberd,18150200,2807002,2,0,0,0,0,6,6,6,6,16,50,0,0,0,200
Halberd,Gargoyle's Halberd,Gargoyle's Quality Halberd,18150300,2807003,8,0,0,0,0,6,6,6,6,61,61,0,0,0,300
Halberd,Gargoyle's Halberd,Gargoyle's Fire Halberd,18150400,2807005,0,0,4,0,0,6,6,6,6,41,8,0,0,0,400
Halberd,Gargoyle's Halberd,Gargoyle's Flame Art Halberd,18150500,2807006,0,0,4,0,0,6,6,6,6,14,5,0,47,0,500
Halberd,Gargoyle's Halberd,Gargoyle's Lightning Halberd,18150600,2807007,0,0,0,4,0,6,6,6,6,8,41,0,0,0,600
Halberd,Gargoyle's Halberd,Gargoyle's Sacred Halberd,18150700,2807008,0,0,0,0,4,6,6,6,6,14,5,0,47,0,700
Halberd,Gargoyle's Halberd,Gargoyle's Magic Halberd,18150800,2807004,0,4,0,0,0,6,6,6,6,14,5,47,0,0,800
Halberd,Gargoyle's Halberd,Gargoyle's Cold Halberd,18150900,2807011,0,4,0,0,0,6,6,6,6,66,9,33,0,0,900
Halberd,Gargoyle's Halberd,Gargoyle's Poison Halberd,18151000,2807009,0,0,0,0,0,6,6,6,6,70,9,0,0,30,1000
Halberd,Gargoyle's Halberd,Gargoyle's Blood Halberd,18151100,2807010,0,0,0,0,0,6,6,6,6,70,9,0,0,30,1100
Halberd,Gargoyle's Halberd,Gargoyle's Occult Halberd,18151200,2807012,7,0,0,0,0,6,6,6,6,29,4,0,0,71,1200
Halberd,Gargoyle's Black Halberd,Gargoyle's Black Halberd,18160000,2808000,0,0,0,0,0,6,6,6,6,47,15,0,25,0,2200
Halberd,Nightrider Glaive,Nightrider Glaive,18050000,2809000,0,0,0,0,0,6,6,6,6,79,5,0,0,0,0
Halberd,Nightrider Glaive,Heavy Nightrider Glaive,18050100,2809001,1,0,0,0,0,6,6,6,6,71,0,0,0,0,6000
Halberd,Nightrider Glaive,Keen Nightrider Glaive,18050200,2809002,2,0,0,0,0,6,6,6,6,16,52,0,0,0,200
Halberd,Nightrider Glaive,Quality Nightrider Glaive,18050300,2809003,8,0,0,0,0,6,6,6,6,62,62,0,0,0,300
Halberd,Nightrider Glaive,Fire Nightrider Glaive,18050400,2809005,0,0,4,0,0,6,6,6,6,43,8,0,0,0,400
Halberd,Nightrider Glaive,Flame Art Nightrider Glaive,18050500,2809006,0,0,4,0,0,6,6,6,6,15,4,0,50,0,500
Halberd,Nightrider Glaive,Lightning Nightrider Glaive,18050600,2809007,0,0,0,4,0,6,6,6,6,8,43,0,0,0,600
Halberd,Nightrider Glaive,Sacred Nightrider Glaive,18050700,2809008,0,0,0,0,4,6,6,6,6,15,4,0,50,0,700
Halberd,Nightrider Glaive,Magic Nightrider Glaive,18050800,2809004,0,4,0,0,0,6,6,6,6,15,4,50,0,0,800
Halberd,Nightrider Glaive,Cold Nightrider Glaive,18050900,2809011,0,4,0,0,0,6,6,6,6,71,4,33,0,0,900
Halberd,Nightrider Glaive,Poison Nightrider Glaive,18051000,2809009,0,0,0,0,0,6,6,6,6,71,4,0,0,30,1000
Halberd,Nightrider Glaive,Blood Nightrider Glaive,18051100,2809010,0,0,0,0,0,6,6,6,6,71,4,0,0,30,1100
Halberd,Nightrider Glaive,Occult Nightrider Glaive,18051200,2809012,7,0,0,0,0,6,6,6,6,31,4,0,0,71,1200
Halberd,Pest's Glaive,Pest's Glaive,18010000,2810000,0,0,0,0,0,6,6,6,6,36,59,0,0,0,0
Halberd,Pest's Glaive,Pest's Heavy Glaive,18010100,2810001,1,0,0,0,0,6,6,6,6,52,0,0,0,0,100
Halberd,Pest's Glaive,Pest's Keen Glaive,18010200,2810002,2,0,0,0,0,6,6,6,6,19,51,0,0,0,200
Halberd,Pest's Glaive,Pest's Quality Glaive,18010300,2810003,8,0,0,0,0,6,6,6,6,61,61,0,0,0,300
Halberd,Pest's Glaive,Pest's Fire Glaive,18010400,2810005,0,0,4,0,0,6,6,6,6,40,9,0,0,0,400
Halberd,Pest's Glaive,Pest's Flame Art Glaive,18010500,2810006,0,0,4,0,0,6,6,6,6,7,11,0,47,0,500
Halberd,Pest's Glaive,Pest's Lightning Glaive,18010600,2810007,0,0,0,4,0,6,6,6,6,9,40,0,0,0,600
Halberd,Pest's Glaive,Pest's Sacred Glaive,18010700,2810008,0,0,0,0,4,6,6,6,6,7,11,0,47,0,700
Halberd,Pest's Glaive,Pest's Magic Glaive,18010800,2810004,0,4,0,0,0,6,6,6,6,7,11,47,0,0,800
Halberd,Pest's Glaive,Pest's Cold Glaive,18010900,2810011,0,4,0,0,0,6,6,6,6,32,53,39,0,0,900
Halberd,Pest's Glaive,Pest's Poison Glaive,18011000,2810009,0,0,0,0,0,6,6,6,6,34,56,0,0,30,1000
Halberd,Pest's Glaive,Pest's Blood Glaive,18011100,2810010,0,0,0,0,0,6,6,6,6,34,56,0,0,30,1100
Halberd,Pest's Glaive,Pest's Occult Glaive,18011200,2810012,7,0,0,0,0,6,6,6,6,14,23,0,0,80,1200
Halberd,Ripple Crescent Halberd,Ripple Crescent Halberd,18060000,2811000,7,0,0,0,0,6,6,6,6,0,0,0,0,135,0
Halberd,Golden Halberd,Golden Halberd,18080000,2812000,0,0,0,0,4,6,6,6,6,50,15,0,32,0,2200
Halberd,Dragon Halberd,Dragon Halberd,18140000,2813000,0,0,0,4,0,6,6,6,6,51,35,0,0,0,2200
Halberd,Loretta's War Sickle,Loretta's War Sickle,18100000,2814000,0,4,0,0,0,6,6,6,6,36,45,40,0,0,2200
Halberd,Commander's Standard,Commander's Standard,18040000,2815000,0,0,0,0,0,6,6,6,6,55,30,0,0,0,2200
Reaper,Scythe,Scythe,19000000,2900000,0,0,0,0,0,6,6,6,6,23,65,0,0,0,0
Reaper,Scythe,Heavy Scythe,19000100,2900001,1,0,0,0,0,6,6,6,6,49,0,0,0,0,100
Reaper,Scythe,Keen Scythe,19000200,2900002,2,0,0,0,0,6,6,6,6,17,63,0,0,0,5000
Reaper,Scythe,Quality Scythe,19000300,2900003,8,0,0,0,0,6,6,6,6,56,56,0,0,0,300
Reaper,Scythe,Fire Scythe,19000400,2900005,0,0,4,0,0,6,6,6,6,37,17,0,0,0,400
Reaper,Scythe,Flame Art Scythe,19000500,2900006,0,0,4,0,0,6,6,6,6,6,19,0,38,0,500
Reaper,Scythe,Lightning Scythe,19000600,2900007,0,0,0,4,0,6,6,6,6,17,37,0,0,0,600
Reaper,Scythe,Sacred Scythe,19000700,2900008,0,0,0,0,4,6,6,6,6,6,19,0,38,0,700
Reaper,Scythe,Magic Scythe,19000800,2900004,0,4,0,0,0,6,6,6,6,6,19,42,0,0,800
Reaper,Scythe,Cold Scythe,19000900,2900011,0,4,0,0,0,6,6,6,6,20,58,30,0,0,900
Reaper,Scythe,Poison Scythe,19001000,2900009,0,0,0,0,0,6,6,6,6,21,61,0,0,30,1000
Reaper,Scythe,Blood Scythe,19001100,2900010,0,0,0,0,0,6,6,6,6,21,61,0,0,30,1100
Reaper,Scythe,Occult Scythe,19001200,2900012,7,0,0,0,0,6,6,6,6,9,26,0,0,74,1200
Reaper,Grave Scythe,Grave Scythe,19010000,2901000,0,0,0,0,0,6,6,6,6,42,30,0,0,0,0
Reaper,Grave Scythe,Heavy Grave Scythe,19010100,2901001,1,0,0,0,0,6,6,6,6,44,0,0,0,0,100
Reaper,Grave Scythe,Keen Grave Scythe,19010200,2901002,2,0,0,0,0,6,6,6,6,14,37,0,0,0,200
Reaper,Grave Scythe,Quality Grave Scythe,19010300,2901003,8,0,0,0,0,6,6,6,6,50,50,0,0,0,300
Reaper,Grave Scythe,Fire Grave Scythe,19010400,2901005,0,0,4,0,0,6,6,6,6,28,14,0,0,0,400
Reaper,Grave Scythe,Flame Art Grave Scythe,19010500,2901006,0,0,4,0,0,6,6,6,6,12,9,0,28,0,500
Reaper,Grave Scythe,Lightning Grave Scythe,19010600,2901007,0,0,0,4,0,6,6,6,6,14,28,0,0,0,600
Reaper,Grave Scythe,Sacred Grave Scythe,19010700,2901008,0,0,0,0,4,6,6,6,6,12,9,0,28,0,700
Reaper,Grave Scythe,Magic Grave Scythe,19010800,2901004,0,4,0,0,0,6,6,6,6,12,9,30,0,0,800
Reaper,Grave Scythe,Cold Grave Scythe,19010900,2901011,0,4,0,0,0,6,6,6,6,37,27,25,0,0,900
Reaper,Grave Scythe,Poison Grave Scythe,19011000,2901009,0,0,0,0,0,6,6,6,6,39,28,0,0,30,1000
Reaper,Grave Scythe,Blood Grave Scythe,19011100,2901010,0,0,0,0,0,6,6,6,6,39,28,0,0,30,1100
Reaper,Grave Scythe,Occult Grave Scythe,19011200,2901012,7,0,0,0,0,6,6,6,6,16,12,0,0,61,1200
Reaper,Halo Scythe,Halo Scythe,19020000,2902000,0,0,0,0,4,6,6,6,6,28,42,0,20,0,2200
Reaper,Winged Scythe,Winged Scythe,19060000,2903000,0,0,0,0,4,6,6,6,6,20,35,0,45,0,2200
Whip,Whip,Whip,20000000,3000000,0,0,0,0,0,6,6,6,6,34,45,0,0,0,0
Whip,Whip,Heavy Whip,20000100,3000001,1,0,0,0,0,6,6,6,6,45,0,0,0,0,100
Whip,Whip,Keen Whip,20000200,3000002,2,0,0,0,0,6,6,6,6,15,46,0,0,0,200
Whip,Whip,Quality Whip,20000300,3000003,8,0,0,0,0,6,6,6,6,55,55,0,0,0,300
Whip,Whip,Fire Whip,20000400,3000005,0,0,4,0,0,6,6,6,6,31,15,0,0,0,400
Whip,Whip,Flame Art Whip,20000500,3000006,0,0,4,0,0,6,6,6,6,13,18,0,29,0,500
Whip,Whip,Lightning Whip,20000600,3000007,0,0,0,4,0,6,6,6,6,15,31,0,0,0,600
Whip,Whip,Sacred Whip,20000700,3000008,0,0,0,0,4,6,6,6,6,13,18,0,29,0,700
Whip,Whip,Magic Whip,20000800,3000004,0,4,0,0,0,6,6,6,6,13,18,33,0,0,800
Whip,Whip,Cold Whip,20000900,3000011,0,4,0,0,0,6,6,6,6,30,40,39,0,0,900
Whip,Whip,Poison Whip,20001000,3000009,0,0,0,0,0,6,6,6,6,32,42,0,0,30,1000
Whip,Whip,Blood Whip,20001100,3000010,0,0,0,0,0,6,6,6,6,32,42,0,0,30,1100
Whip,Whip,Occult Whip,20001200,3000012,7,0,0,0,0,6,6,6,6,13,18,0,0,67,1200
Whip,Thorned Whip,Thorned Whip,20020000,3001000,0,0,0,0,0,6,6,6,6,20,60,0,0,0,0
Whip,Thorned Whip,Heavy Thorned Whip,20020100,3001001,1,0,0,0,0,6,6,6,6,46,0,0,0,0,100
Whip,Thorned Whip,Keen Thorned Whip,20020200,3001002,2,0,0,0,0,6,6,6,6,16,60,0,0,0,5000
Whip,Thorned Whip,Quality Thorned Whip,20020300,3001003,8,0,0,0,0,6,6,6,6,53,53,0,0,0,300
Whip,Thorned Whip,Fire Thorned Whip,20020400,3001005,0,0,4,0,0,6,6,6,6,32,16,0,0,0,400
Whip,Thorned Whip,Flame Art Thorned Whip,20020500,3001006,0,0,4,0,0,6,6,6,6,8,24,0,28,0,500
Whip,Thorned Whip,Lightning Thorned Whip,20020600,3001007,0,0,0,4,0,6,6,6,6,16,32,0,0,0,600
Whip,Thorned Whip,Sacred Thorned Whip,20020700,3001008,0,0,0,0,4,6,6,6,6,8,24,0,28,0,700
Whip,Thorned Whip,Magic Thorned Whip,20020800,3001004,0,4,0,0,0,6,6,6,6,8,24,32,0,0,800
Whip,Thorned Whip,Cold Thorned Whip,20020900,3001011,0,4,0,0,0,6,6,6,6,18,54,30,0,0,900
Whip,Thorned Whip,Poison Thorned Whip,20021000,3001009,0,0,0,0,0,6,6,6,6,19,57,0,0,30,1000
Whip,Thorned Whip,Blood Thorned Whip,20021100,3001010,0,0,0,0,0,6,6,6,6,19,57,0,0,30,1100
Whip,Thorned Whip,Occult Thorned Whip,20021200,3001012,7,0,0,0,0,6,6,6,6,8,24,0,0,68,1200
